post_id,NEGATIVE,POSITIVE,UNKNOWN,total_comments,positive_ratio,helpful_comments,support_score
"My new article for Forbes just dropped 👇
6 ChatGPT Prompts For New School Leaders
A third of school leaders are losing enthusiasm & 38% plan to leave within 3 years. AI may offer a lifeline. Here are six prompts to support you.
",0.0,1.0,0.0,1.0,1.0,0,0.0
My school told me I can't use ChatGPT for creating math worksheets and I can use only textbook for all activities. It feels super weird since I hear only positive references about  abilities and opportunities created by AI.,48.0,16.0,0.0,64.0,0.25,1,0.015625
My school uses Canvas and we were able to find a tool to turn csv files that are formatted to a template into a QTI files to import them as Canvas quizzes. Do you know of any ai tool that will take a quiz from a doc and enter it into a spreadsheet template?,0.0,1.0,0.0,1.0,1.0,0,0.0
"My students are in the 8th grade (14 years old).  I have to teach a lesson on artificial intelligence.  I would like them to try it too.  What could I use, what AI tool, and is it appropriate for their age?",3.0,4.0,0.0,7.0,0.5714285714285714,0,0.0
My students recommended I join this group! Excited to be here <3,3.0,3.0,0.0,6.0,0.5,0,0.0
"Need AI Tools for English Studies for Junior Secondary as well as for SS Levels.
Also, AI Tools for Government and Economics",1.0,1.0,0.0,2.0,0.5,0,0.0
Need a link about English speaking AI in PC,0.0,2.0,0.0,2.0,1.0,0,0.0
Need ai tool to teach social science,4.0,4.0,0.0,8.0,0.5,1,0.125
"Need help in creating slides for history and geography for o levels.
Any ai tool to help me in this regard or someone can share resources please",1.0,3.0,0.0,4.0,0.75,2,0.5
Need plagiarism tool,15.0,5.0,0.0,20.0,0.25,0,0.0
New here. Ideas that have been your favourite for primary age phases.,1.0,1.0,0.0,2.0,0.5,0,0.0
"New to Al. how do you assist.How can my school access early childhood teachers guides,syllabus and student resource books. Thanks",2.0,0.0,0.0,2.0,0.0,1,0.5
New to group- just learned how to use ChatGPT to create VBA code for a macro in PPT using my specific content. Hours saved!,9.0,6.0,0.0,15.0,0.4,1,0.06666666666666667
New to the group and excited to learn how to use AI and become more efficient to better manage workout ￼￼,1.0,1.0,0.0,2.0,0.5,0,0.0
"New week, new start ☀️ What’s on your mind today?",0.0,2.0,0.0,2.0,1.0,0,0.0
"Not exactly AI, but I'm looking for an online whiteboard that is as simple as Jamboard. My students get lost on infinite canvas even though I've made separate frames for each one to work on. I teach English and visual culture so I often paste on images and we use them for discussion - I'd love to be able to store and reuse my whiteboards. I have my own online teaching business of small groups. Many parents aren't keen to go through the verification process of say Figjam (I have a free education account). I've tried Kami, Zoom, EZWrite, Canva. Any thoughts or suggestions would be great. Simple is best for the age group I teach (secondary, many with specific learning needs). Many thanks.",9.0,3.0,0.0,12.0,0.25,2,0.16666666666666666
"Of course! Here's the translation of your introduction into English:

---

Hi everyone!

I'm excited to join the group. I’m a moderately experienced user in the field of artificial intelligence and I’m eager to learn more. If there’s anyone in the group who speaks Hungarian and might be willing to help me at the beginning, I would greatly appreciate it, as my English is not yet perfect. I am, of course, working on improving it.

Thank you in advance for your support, and I look forward to engaging discussions!

---

I hope this helps you introduce yourself and connect with others in the group!",1.0,1.0,0.0,2.0,0.5,1,0.5
"Oi! Acabei de entrar neste grupo. Entrei recentemente porque I am a Theology professor, i need to prepare classes, ppt files, mant books to read and little time, and so on. I Hope The ai can Help me otimize my time and be able to improve my work",0.0,3.0,0.0,3.0,1.0,0,0.0
"Ok what AI tool can I use to take a number like 212 and have a flashcard that shows 2-blocks that are 100 each, a 10 block, and 2 ones using place value.  I have tried Magic school image generator and just AI in general and nothing.  Tried Canva and not right either.  Suggestions please and thank you.  I'm using y ards for coding with my BeeBots.  Thank you.",5.0,0.0,0.0,5.0,0.0,0,0.0
"Okay, hive mind, since AI has arisen, have we found any good app that will create the ""what's wrong with this picture?"" pictures? I would just like to create some of my own and wondered if anybody knew of any current apps that we can do that?",0.0,2.0,0.0,2.0,1.0,0,0.0
Olá a todos! Gostaria de apresentar-me e partilhar uma foto que tirei,0.0,2.0,0.0,2.0,1.0,0,0.0
"One more step towards Google's grave. Chat GPT has launched its own internet search engine. It will be accessible from the chat menu itself, in the globe next to the icon for the file to upload.",4.0,4.0,0.0,8.0,0.5,0,0.0
"OpenAI just expanded their ""Canvas"" feature in chatgpt great for teachers. 
",0.0,1.0,0.0,1.0,1.0,0,0.0
Our school has a huge push to make learning targets and success criteria for every standard and lesson. Can AI do that? Has anyone tried it?,4.0,3.0,0.0,7.0,0.42857142857142855,3,0.42857142857142855
"Please 
Any AI tools can help me to write master thesis..",14.0,8.0,0.0,22.0,0.36363636363636365,1,0.045454545454545456
Please advise me  an AI tool that can create an image or a video for free from a text.,10.0,13.0,0.0,23.0,0.5652173913043478,1,0.043478260869565216
Please anyone send the video that how to create video as well as picture with the helping AI,3.0,1.0,0.0,4.0,0.25,1,0.25
Please assist me with an ai application that can create PDFs with text.,9.0,1.0,0.0,10.0,0.1,0,0.0
Please could anyone suggest how to use AI to make slides from an English video and worksheets based on the video for Math lessons. Thanks in advance.,3.0,2.0,0.0,5.0,0.4,0,0.0
"Please delete my post if it sounds ignorant. 
Are these software only great for ""English"" teaching and learning? What about other languages? 
So far, I haven't found any AI software that can convert simple English text to other languages correctly, especially grammatical rules. 
Yesterday, I played around with a few AI software and Google Translate.. the result was very disappointed. 
How we are able to learn other languages using AI? I completely understand that there are thousands language apps out there but what I want is L2 learners should be able to learn short and simple text, not just sentences although sentences are part of text. I want students step out a little bit from sentences. I want students are able to understand how to write a short essay in L2 languages in the future. That is why short and simple texts are so important. 
Thanks!",8.0,6.0,0.0,14.0,0.42857142857142855,3,0.21428571428571427
"Please give detailed explanation for ""Artificial Intelligence -Potentials And Concerns ""

It is for a seminar",3.0,1.0,0.0,4.0,0.25,0,0.0
Please give me ideas for teacher’s day assembly for class nursery,0.0,1.0,0.0,1.0,1.0,0,0.0
Please guide me about the AI-videos generating tool. I am a newbie and quite unaware of it.,1.0,4.0,0.0,5.0,0.8,0,0.0
"Please help me get some information for a workshop I am planning for teachers working with Multilingual learners. If you work with Multilinguals, I would love to hear from you! ",0.0,2.0,0.0,2.0,1.0,0,0.0
Please help me in creating Science  n maths lesson plan by the help of AI,6.0,5.0,0.0,11.0,0.45454545454545453,2,0.18181818181818182
Please suggest Tools to create images of scenarios for picture comprehension.,1.0,3.0,0.0,4.0,0.75,0,0.0
Please suggest for me some AI websites to use and make the best videos for free,3.0,0.0,0.0,3.0,0.0,1,0.3333333333333333
Please suggest helpful AI tool to teach in a school,4.0,3.0,0.0,7.0,0.42857142857142855,1,0.14285714285714285
"Please what AI tool can I use for taking class attendance? I want me and my assistant teacher to be able to mark attendance and show the students their weekly percentage, depending on whether I am present handling the class or my assistant teacher is. Thank you.",2.0,1.0,0.0,3.0,0.3333333333333333,0,0.0
Please which AI Should I use to make question and answers from any novel,3.0,0.0,0.0,3.0,0.0,0,0.0
Please which AI Should I use to write research project?,3.0,2.0,0.0,5.0,0.4,2,0.4
Pls help me… I need an app or AI tools to transform a video into slide …. Is there any?,2.0,1.0,0.0,3.0,0.3333333333333333,0,0.0
Pls what AI can one use to teach children how to read?,3.0,4.0,0.0,7.0,0.5714285714285714,0,0.0
"Pls, the best AI app/platform to convert a file in slides",8.0,5.0,0.0,13.0,0.38461538461538464,3,0.23076923076923078
Plz give me ideas for morning assembly on international peace day,0.0,2.0,0.0,2.0,1.0,0,0.0
Plz help me I have clips of my school doing activities and saying quotes . I have to merge them and form a video for school. Play some could guide me . I have simple app like I movie . But I want it look professional. Can I get help here..,1.0,0.0,0.0,1.0,0.0,1,1.0
Plz suggest tool for teaching kindergarten students,2.0,0.0,0.0,2.0,0.0,0,0.0
"Presentatie maken!
Ik wil van een word document een presentatie maken. Hoe doe ik dat? Met welk programma worden er ook gelijk Bijpassende afbeeldingen gegenereerd? Hoe krijg ik een Bijpassende afbeelding bij een stuk van meer dan 10 zinnen?",4.0,0.0,0.0,4.0,0.0,1,0.25
"Primary school - Early years teachers, What are you guys using in the way of ai? and how are you using them? I have spent too much money trying things that are not for me & need some advice.",2.0,6.0,0.0,8.0,0.75,0,0.0
"Produce programmed instruction for language learning that can be both hard and soft copy, something like branching flowcharts?",2.0,0.0,0.0,2.0,0.0,1,0.5
Program for progress monitoring for elementary school students for ELA comprehension and math￼?,1.0,0.0,0.0,1.0,0.0,0,0.0
Question - is there a way to get AI to produce a scheme of work or resources for a book - not exactly a well known book - without feeding the content of the book as input?,1.0,2.0,0.0,3.0,0.6666666666666666,1,0.3333333333333333
Question for ELA teachers: how do you make multiple leveled copies of a text with AI to differentiate? I know it can also rewrite a text on the same topic on a lower lexile level. I haven’t tried it yet so I’m curious!,3.0,5.0,0.0,8.0,0.625,1,0.125
